Satis_ID,Brut_Ciro,Iskonto,Net_Satis,OTV,KDV,Export_Tax,COGS,OPEX,EBIT
2256,5160.48,360.48,4800.0,0.0,960.0,0.0,1478.04,490.9,1871.07
2257,1084.21,124.21,960.0,0.0,192.0,0.0,292.24,114.12,361.64
2258,2157.6,237.6,1920.0,0.0,384.0,0.0,595.02,279.59,661.39
2259,1021.13,61.13,960.0,0.0,192.0,0.0,297.48,121.92,348.6
2260,3814.29,454.29,3360.0,0.0,672.0,0.0,1148.76,356.24,1183.0
2261,1576.21,136.21,1440.0,0.0,288.0,0.0,439.34,170.88,541.78
2262,25292.46,1292.46,24000.0,4800.0,4800.0,0.0,8380.97,2923.6,3095.43
2263,3251.82,371.82,2880.0,0.0,576.0,0.0,1002.09,342.09,959.82
2264,12683.49,683.49,12000.0,600.0,2400.0,0.0,3682.64,1335.12,3982.24
2265,1052.56,92.56,960.0,0.0,192.0,0.0,294.62,111.69,361.69
2266,3058.72,178.72,2880.0,0.0,576.0,0.0,890.85,297.37,1115.78
2267,540.69,60.69,480.0,0.0,96.0,0.0,149.92,63.74,170.34
2268,5151.29,351.29,4800.0,0.0,960.0,0.0,1550.71,684.05,1605.24
2269,2625.16,225.16,2400.0,0.0,480.0,0.0,754.19,315.92,849.89
2270,3719.58,359.58,3360.0,0.0,672.0,268.8,1125.75,363.06,930.39
2271,8168.11,968.11,7200.0,0.0,1440.0,0.0,2477.38,989.98,2292.64
2272,1654.41,214.41,1440.0,0.0,288.0,0.0,441.31,194.9,515.79
2273,15623.69,1223.69,14400.0,0.0,2880.0,0.0,4950.41,1628.69,4940.9
2274,5236.52,436.52,4800.0,0.0,960.0,0.0,1445.49,528.15,1866.36
2275,10474.36,874.36,9600.0,0.0,1920.0,0.0,3037.06,1123.98,3518.97
2276,4574.56,254.56,4320.0,0.0,864.0,0.0,1401.81,497.88,1556.31
2277,1082.55,122.55,960.0,0.0,192.0,0.0,288.79,102.06,377.15
2278,1636.61,196.61,1440.0,0.0,288.0,0.0,451.48,192.17,508.35
2279,5311.9,511.9,4800.0,0.0,960.0,0.0,1643.2,504.33,1692.46
2280,4940.71,620.71,4320.0,0.0,864.0,0.0,1440.22,547.26,1468.52
2281,17689.9,889.9,16800.0,3360.0,3360.0,0.0,5811.42,1700.7,2567.87
2282,4120.15,280.15,3840.0,0.0,768.0,0.0,1191.49,388.99,1491.52
2283,2729.19,329.19,2400.0,0.0,480.0,0.0,759.63,262.65,897.73
2284,550.86,70.86,480.0,0.0,96.0,38.4,149.6,52.49,143.51
2285,3035.66,155.66,2880.0,0.0,576.0,0.0,884.01,296.14,1123.85
2286,3108.78,228.78,2880.0,0.0,576.0,0.0,905.58,299.5,1098.92
2287,26885.39,2885.39,24000.0,1200.0,4800.0,1920.0,7236.7,3562.41,5280.89
2288,18764.38,1964.38,16800.0,840.0,3360.0,1344.0,5263.15,2296.21,3696.64
2289,510.69,30.69,480.0,0.0,96.0,38.4,144.18,65.43,135.99
2290,509.28,29.28,480.0,0.0,96.0,0.0,151.85,66.04,166.11
2291,2149.95,229.95,1920.0,0.0,384.0,0.0,663.04,204.48,668.48
2292,2177.57,257.57,1920.0,0.0,384.0,0.0,633.6,251.27,651.13
2293,15943.28,1543.28,14400.0,0.0,2880.0,0.0,4652.09,2050.07,4817.84
2294,18709.92,1909.92,16800.0,0.0,3360.0,0.0,5603.81,2236.08,5600.11
2295,534.6,54.6,480.0,0.0,96.0,0.0,149.28,56.23,178.48
2296,3230.51,350.51,2880.0,0.0,576.0,0.0,908.18,369.33,1026.49
2297,4944.78,624.78,4320.0,0.0,864.0,0.0,1370.07,627.23,1458.69
2298,20566.73,1366.73,19200.0,3840.0,3840.0,0.0,5782.6,2562.8,3174.6
2299,3753.94,393.94,3360.0,0.0,672.0,0.0,1017.94,428.16,1241.9
2300,4035.68,195.68,3840.0,0.0,768.0,0.0,1310.18,394.15,1367.67
2301,1018.1,58.1,960.0,0.0,192.0,0.0,331.5,137.13,299.37
2302,22801.65,1201.65,21600.0,4320.0,4320.0,0.0,6838.49,2737.2,3384.31
2303,4108.82,268.82,3840.0,0.0,768.0,0.0,1311.5,487.43,1273.07
2304,21456.2,2256.2,19200.0,0.0,3840.0,0.0,6346.31,2303.43,6710.26
2305,13572.68,1572.68,12000.0,0.0,2400.0,0.0,3797.39,1489.24,4313.37
2306,536.27,56.27,480.0,0.0,96.0,0.0,152.33,61.03,170.64
2307,18345.47,1545.47,16800.0,0.0,3360.0,0.0,5645.99,1738.05,6055.96
2308,3803.49,443.49,3360.0,0.0,672.0,0.0,1090.66,428.45,1168.89
2309,3679.34,319.34,3360.0,0.0,672.0,0.0,1107.15,493.96,1086.88
2310,5468.75,668.75,4800.0,0.0,960.0,0.0,1591.19,562.3,1686.5
2311,18035.05,1235.05,16800.0,0.0,3360.0,0.0,5462.72,2038.07,5939.2
2312,5340.82,540.82,4800.0,0.0,960.0,0.0,1646.65,717.32,1476.03
2313,8105.8,905.8,7200.0,0.0,1440.0,576.0,2214.22,959.98,2009.8
2314,3855.34,495.34,3360.0,0.0,672.0,268.8,1110.62,473.06,835.53
2315,5389.95,589.95,4800.0,0.0,960.0,0.0,1646.78,569.83,1623.39
2316,7820.05,620.05,7200.0,360.0,1440.0,0.0,2308.89,1076.28,2014.83
2317,2191.98,271.98,1920.0,0.0,384.0,0.0,659.71,215.78,660.51
2318,547.21,67.21,480.0,0.0,96.0,0.0,149.54,52.27,182.19
2319,3024.58,144.58,2880.0,0.0,576.0,0.0,969.11,373.56,961.34
2320,4661.87,341.87,4320.0,0.0,864.0,0.0,1417.09,474.08,1564.83
2321,539.31,59.31,480.0,0.0,96.0,0.0,158.53,61.01,164.47
2322,2744.73,344.73,2400.0,0.0,480.0,0.0,821.16,329.95,768.89
2323,1614.76,174.76,1440.0,0.0,288.0,0.0,439.09,171.27,541.64
2324,10320.66,720.66,9600.0,480.0,1920.0,0.0,3007.57,1356.08,2836.35
2325,20616.32,1416.32,19200.0,3840.0,3840.0,0.0,6067.26,2802.21,2650.53
2326,520.3,40.3,480.0,0.0,96.0,0.0,152.74,62.75,168.51
2327,2199.39,279.39,1920.0,0.0,384.0,0.0,629.4,266.34,640.26
2328,1103.36,143.36,960.0,0.0,192.0,76.8,299.22,140.37,251.6
2329,12949.98,949.98,12000.0,600.0,2400.0,0.0,3984.56,1245.88,3769.57
2330,1011.67,51.67,960.0,0.0,192.0,0.0,321.8,100.76,345.44
2331,2703.25,303.25,2400.0,0.0,480.0,192.0,738.2,326.2,663.59
2332,3273.38,393.38,2880.0,0.0,576.0,0.0,885.1,348.6,1070.3
2333,2709.1,309.1,2400.0,0.0,480.0,0.0,757.44,277.2,885.36
2334,2633.14,233.14,2400.0,0.0,480.0,0.0,801.23,339.4,779.37
2335,5102.17,302.17,4800.0,0.0,960.0,0.0,1542.87,567.81,1729.32
2336,5103.77,303.77,4800.0,0.0,960.0,0.0,1596.32,692.46,1551.22
2337,2664.61,264.61,2400.0,0.0,480.0,0.0,741.51,300.46,878.03
2338,2737.94,337.94,2400.0,0.0,480.0,0.0,831.46,352.21,736.33
2339,5097.66,297.66,4800.0,0.0,960.0,0.0,1577.55,659.04,1603.4
2340,2578.09,178.09,2400.0,0.0,480.0,0.0,758.17,327.09,834.74
2341,4573.32,253.32,4320.0,0.0,864.0,0.0,1360.67,580.47,1514.85
2342,4733.62,413.62,4320.0,0.0,864.0,0.0,1471.57,457.09,1527.34
2343,5189.89,389.89,4800.0,960.0,960.0,384.0,1626.68,518.49,350.83
2344,1045.05,85.05,960.0,0.0,192.0,0.0,290.28,100.6,377.11
2345,4350.95,510.95,3840.0,0.0,768.0,307.2,1200.38,411.44,1152.97
2346,3818.68,458.68,3360.0,0.0,672.0,0.0,1098.75,379.27,1209.98
2347,24508.04,2908.04,21600.0,0.0,4320.0,0.0,7543.65,2502.21,7234.13
2348,4215.89,375.89,3840.0,0.0,768.0,0.0,1306.11,411.51,1354.38
2349,2645.02,245.02,2400.0,120.0,480.0,0.0,798.83,256.81,744.35
2350,3082.77,202.77,2880.0,0.0,576.0,0.0,994.5,352.1,957.4
2351,21747.02,2547.02,19200.0,3840.0,3840.0,0.0,6540.04,2171.29,2808.67
2352,1082.59,122.59,960.0,0.0,192.0,76.8,294.47,99.48,297.26
2353,10208.32,608.32,9600.0,1920.0,1920.0,0.0,2979.58,979.76,1800.66
2354,3132.12,252.12,2880.0,0.0,576.0,0.0,875.97,410.3,1017.73
2355,4611.82,291.82,4320.0,0.0,864.0,0.0,1475.7,637.27,1343.03
2356,3631.4,271.4,3360.0,0.0,672.0,0.0,1130.56,420.39,1137.05
2357,1547.45,107.45,1440.0,0.0,288.0,0.0,441.12,176.04,534.84
2358,2724.6,324.6,2400.0,0.0,480.0,0.0,755.27,260.69,904.04
2359,4739.28,419.28,4320.0,0.0,864.0,345.6,1343.13,646.41,1120.86
2360,3290.17,410.17,2880.0,0.0,576.0,0.0,1007.65,386.22,910.13
2361,2146.76,226.76,1920.0,0.0,384.0,0.0,615.78,280.64,639.58
2362,4267.41,427.41,3840.0,0.0,768.0,0.0,1338.83,459.15,1274.01
2363,10402.69,802.69,9600.0,0.0,1920.0,0.0,3297.45,1366.28,3016.27
2364,2025.48,105.48,1920.0,0.0,384.0,0.0,666.74,227.15,642.11
2365,13707.09,1707.09,12000.0,600.0,2400.0,0.0,3748.76,1213.26,4037.98
2366,4920.09,600.09,4320.0,0.0,864.0,0.0,1387.6,572.02,1496.38
2367,5391.35,591.35,4800.0,0.0,960.0,0.0,1553.09,677.46,1609.45
2368,5451.21,651.21,4800.0,960.0,960.0,0.0,1654.33,585.53,640.14
2369,2096.48,176.48,1920.0,0.0,384.0,0.0,663.83,226.7,645.47
2370,1098.43,138.43,960.0,0.0,192.0,0.0,318.94,115.68,333.38
2371,3150.56,270.56,2880.0,0.0,576.0,0.0,897.33,343.09,1063.58
2372,4270.68,430.68,3840.0,0.0,768.0,0.0,1190.55,506.62,1374.83
2373,1557.03,117.03,1440.0,0.0,288.0,0.0,442.39,207.12,502.49
2374,13652.03,1652.03,12000.0,0.0,2400.0,0.0,3880.98,1440.85,4278.18
2375,25598.46,1598.46,24000.0,1200.0,4800.0,0.0,8069.05,2929.12,7001.83
2376,3540.36,180.36,3360.0,0.0,672.0,0.0,1055.76,360.16,1272.08
2377,2044.43,124.43,1920.0,0.0,384.0,0.0,579.33,274.66,682.01
2378,2051.4,131.4,1920.0,0.0,384.0,0.0,620.92,261.54,653.54
2379,1047.88,87.88,960.0,0.0,192.0,76.8,325.74,118.16,247.3
2380,26052.79,2052.79,24000.0,0.0,4800.0,0.0,7284.29,2756.73,9158.98
2381,2166.95,246.95,1920.0,0.0,384.0,0.0,642.7,235.38,657.92
2382,4762.65,442.65,4320.0,0.0,864.0,0.0,1430.03,562.91,1463.06
2383,4139.88,299.88,3840.0,0.0,768.0,0.0,1203.47,470.32,1398.21
2384,21824.08,2624.08,19200.0,0.0,3840.0,1536.0,5890.71,2271.92,5661.36
2385,26277.75,2277.75,24000.0,0.0,4800.0,0.0,7544.8,2608.26,9046.94
2386,2709.06,309.06,2400.0,0.0,480.0,0.0,748.85,262.59,908.56
2387,2139.28,219.28,1920.0,0.0,384.0,0.0,634.13,279.36,622.5
2388,2568.51,168.51,2400.0,0.0,480.0,0.0,729.16,353.84,837.0
2389,2739.81,339.81,2400.0,0.0,480.0,192.0,740.15,258.92,728.92
2390,4164.49,324.49,3840.0,0.0,768.0,0.0,1332.24,496.21,1243.55
2391,3558.98,198.98,3360.0,0.0,672.0,0.0,1024.02,430.1,1233.88
2392,2096.58,176.58,1920.0,0.0,384.0,0.0,664.72,251.63,619.65
2393,3533.9,173.9,3360.0,0.0,672.0,0.0,1050.3,406.75,1230.95
2394,1024.53,64.53,960.0,0.0,192.0,0.0,332.41,103.27,332.32
2395,2615.53,215.53,2400.0,0.0,480.0,0.0,827.13,345.64,747.22
2396,4389.56,549.56,3840.0,0.0,768.0,0.0,1308.91,546.87,1216.23
2397,10662.31,1062.31,9600.0,1920.0,1920.0,0.0,3087.23,1040.19,1632.59
2398,1601.88,161.88,1440.0,0.0,288.0,0.0,440.51,191.16,520.33
2399,2529.3,129.3,2400.0,0.0,480.0,0.0,800.06,324.22,795.72
2400,1533.9,93.9,1440.0,0.0,288.0,0.0,461.02,200.94,490.04
2401,5292.11,492.11,4800.0,0.0,960.0,0.0,1489.06,607.73,1743.21
2402,1546.97,106.97,1440.0,0.0,288.0,0.0,478.95,173.15,499.91
2403,3539.31,179.31,3360.0,0.0,672.0,0.0,1014.87,483.85,1189.29
2404,1066.78,106.78,960.0,0.0,192.0,0.0,321.25,129.44,317.31
2405,20273.46,1073.46,19200.0,0.0,3840.0,0.0,6331.18,2676.78,6352.04
2406,3815.67,455.67,3360.0,0.0,672.0,0.0,1068.19,344.55,1275.26
2407,536.91,56.91,480.0,0.0,96.0,0.0,160.82,66.42,156.75
2408,3761.72,401.72,3360.0,0.0,672.0,0.0,1161.01,402.37,1124.61
2409,518.11,38.11,480.0,0.0,96.0,0.0,156.82,62.6,164.58
2410,3759.41,399.41,3360.0,0.0,672.0,0.0,1029.98,418.4,1239.62
2411,1577.52,137.52,1440.0,0.0,288.0,0.0,464.54,181.79,505.66
2412,2611.6,211.6,2400.0,0.0,480.0,0.0,812.94,310.62,796.44
2413,4390.78,550.78,3840.0,0.0,768.0,307.2,1271.46,466.52,1026.82
2414,542.14,62.14,480.0,0.0,96.0,0.0,166.58,57.36,160.06
2415,3083.02,203.02,2880.0,0.0,576.0,0.0,979.21,296.9,1027.89
2416,4850.72,530.72,4320.0,0.0,864.0,0.0,1378.4,559.14,1518.46
2417,3564.58,204.58,3360.0,0.0,672.0,0.0,1148.81,455.5,1083.69
2418,1094.47,134.47,960.0,0.0,192.0,0.0,307.71,142.61,317.67
2419,2175.13,255.13,1920.0,0.0,384.0,0.0,648.32,192.89,694.79
2420,5095.47,295.47,4800.0,240.0,960.0,0.0,1653.5,619.34,1327.15
2421,12947.39,947.39,12000.0,600.0,2400.0,960.0,3982.26,1208.72,2849.02
2422,3218.48,338.48,2880.0,0.0,576.0,0.0,913.77,423.24,966.99
2423,4072.33,232.33,3840.0,0.0,768.0,0.0,1314.07,555.27,1202.66
2424,5451.52,651.52,4800.0,0.0,960.0,0.0,1548.73,583.19,1708.08
2425,4125.04,285.04,3840.0,0.0,768.0,0.0,1328.7,488.05,1255.25
2426,2627.11,227.11,2400.0,480.0,480.0,0.0,780.61,334.95,324.44
2427,8110.52,910.52,7200.0,0.0,1440.0,0.0,2268.31,977.42,2514.27
2428,7857.18,657.18,7200.0,0.0,1440.0,0.0,2233.56,770.34,2756.1
2429,5327.17,527.17,4800.0,0.0,960.0,0.0,1507.62,582.17,1750.22
2430,2132.17,212.17,1920.0,0.0,384.0,0.0,578.27,283.84,673.89
2431,506.5,26.5,480.0,0.0,96.0,0.0,164.19,59.94,159.87
2432,4081.58,241.58,3840.0,0.0,768.0,0.0,1305.71,390.63,1375.66
2433,10912.14,1312.14,9600.0,0.0,1920.0,0.0,3222.88,1111.51,3345.61
2434,2629.66,229.66,2400.0,0.0,480.0,0.0,825.38,326.27,768.35
2435,10669.15,1069.15,9600.0,0.0,1920.0,0.0,2894.03,1098.29,3687.68
2436,527.42,47.42,480.0,0.0,96.0,0.0,158.23,51.14,174.63
2437,2120.25,200.25,1920.0,0.0,384.0,0.0,583.66,193.86,758.47
2438,2030.4,110.4,1920.0,0.0,384.0,0.0,653.82,273.34,608.83
2439,1537.74,97.74,1440.0,0.0,288.0,0.0,486.75,205.68,459.57
2440,2625.87,225.87,2400.0,0.0,480.0,192.0,823.88,359.74,544.37
2441,4089.63,249.63,3840.0,0.0,768.0,0.0,1191.35,491.14,1389.51
2442,12626.3,626.3,12000.0,0.0,2400.0,0.0,3998.22,1243.29,4358.49
2443,13000.16,1000.16,12000.0,0.0,2400.0,0.0,3638.71,1299.04,4662.25
2444,2744.76,344.76,2400.0,0.0,480.0,0.0,724.91,253.38,941.71
2445,3628.96,268.96,3360.0,0.0,672.0,0.0,1112.12,426.82,1149.07
2446,15516.64,1116.64,14400.0,0.0,2880.0,0.0,4633.9,2122.78,4763.32
2447,4254.93,414.93,3840.0,0.0,768.0,0.0,1198.23,505.77,1368.0
2448,1558.76,118.76,1440.0,0.0,288.0,0.0,470.29,208.68,473.03
2449,8167.41,967.41,7200.0,0.0,1440.0,0.0,2409.46,826.8,2523.73
2450,533.89,53.89,480.0,0.0,96.0,0.0,160.02,49.96,174.02
2451,3709.34,349.34,3360.0,0.0,672.0,0.0,1121.29,459.38,1107.33
2452,20776.78,1576.78,19200.0,0.0,3840.0,0.0,5911.58,2101.19,7347.22
2453,8124.18,924.18,7200.0,0.0,1440.0,0.0,2228.95,1000.85,2530.2
2454,1060.82,100.82,960.0,0.0,192.0,0.0,335.64,130.71,301.65
2455,5074.44,274.44,4800.0,0.0,960.0,0.0,1585.43,549.61,1704.96
2456,5487.29,687.29,4800.0,0.0,960.0,0.0,1552.31,626.94,1660.76
2457,8163.27,963.27,7200.0,0.0,1440.0,0.0,2486.27,744.02,2529.7
2458,2040.39,120.39,1920.0,0.0,384.0,0.0,614.93,214.17,706.9
2459,3219.5,339.5,2880.0,0.0,576.0,0.0,908.7,337.92,1057.38
2460,2542.3,142.3,2400.0,0.0,480.0,192.0,722.28,291.54,714.18
2461,2619.48,219.48,2400.0,0.0,480.0,0.0,825.45,313.65,780.9
2462,4624.25,304.25,4320.0,0.0,864.0,345.6,1341.75,610.5,1158.15
2463,4320.7,480.7,3840.0,0.0,768.0,0.0,1265.86,570.64,1235.5
2464,4746.7,426.7,4320.0,0.0,864.0,0.0,1434.55,599.52,1421.93
2465,16254.08,1854.08,14400.0,0.0,2880.0,0.0,4464.88,1467.6,5587.52
2466,20545.25,1345.25,19200.0,960.0,3840.0,0.0,5983.38,2203.4,6213.22
2467,3087.5,207.5,2880.0,0.0,576.0,230.4,896.85,334.04,842.71
2468,5341.28,541.28,4800.0,0.0,960.0,0.0,1493.41,594.76,1751.83
2469,526.82,46.82,480.0,0.0,96.0,38.4,162.57,65.24,117.79
2470,1044.11,84.11,960.0,0.0,192.0,0.0,318.41,106.58,343.01
2471,2082.73,162.73,1920.0,0.0,384.0,0.0,626.91,247.42,661.68
2472,1034.83,74.83,960.0,0.0,192.0,0.0,302.14,106.96,358.9
2473,13451.09,1451.09,12000.0,0.0,2400.0,0.0,4082.66,1566.58,3950.76
2474,18257.79,1457.79,16800.0,0.0,3360.0,0.0,5270.81,2176.4,5992.79
2475,5104.07,304.07,4800.0,240.0,960.0,0.0,1541.07,525.26,1533.67
2476,528.99,48.99,480.0,0.0,96.0,0.0,147.1,68.65,168.24
2477,3218.31,338.31,2880.0,0.0,576.0,0.0,934.14,302.67,1067.19
2478,12712.94,712.94,12000.0,0.0,2400.0,0.0,3678.35,1242.47,4679.17
2479,2043.42,123.42,1920.0,0.0,384.0,0.0,590.46,278.71,666.83
2480,3658.71,298.71,3360.0,0.0,672.0,0.0,1042.86,453.75,1191.39
2481,18005.99,1205.99,16800.0,840.0,3360.0,1344.0,5620.93,1688.53,3946.54
2482,2075.89,155.89,1920.0,0.0,384.0,0.0,619.31,269.93,646.77
2483,10250.46,650.46,9600.0,1920.0,1920.0,768.0,3176.42,1438.96,376.62
2484,1088.9,128.9,960.0,0.0,192.0,0.0,299.62,113.55,354.82
2485,21854.86,2654.86,19200.0,3840.0,3840.0,0.0,6215.75,2177.13,3127.12
2486,3211.68,331.68,2880.0,0.0,576.0,0.0,907.95,379.97,1016.08
2487,7680.49,480.49,7200.0,360.0,1440.0,576.0,2479.32,963.5,1381.18
2488,527.78,47.78,480.0,0.0,96.0,0.0,164.18,61.63,158.19
2489,3617.94,257.94,3360.0,0.0,672.0,0.0,1042.45,435.18,1210.36
2490,12940.02,940.02,12000.0,2400.0,2400.0,0.0,3777.07,1670.61,1752.32
2491,3816.42,456.42,3360.0,0.0,672.0,0.0,1022.57,401.08,1264.35
2492,26265.06,2265.06,24000.0,4800.0,4800.0,0.0,8385.11,3544.79,2470.1
2493,23279.73,1679.73,21600.0,0.0,4320.0,0.0,6724.36,2627.07,7928.57
2494,15982.2,1582.2,14400.0,0.0,2880.0,0.0,4967.07,1983.86,4569.07
2495,3680.15,320.15,3360.0,0.0,672.0,0.0,1155.36,453.24,1079.4
2496,2737.8,337.8,2400.0,0.0,480.0,0.0,839.52,318.0,762.47
2497,2521.88,121.88,2400.0,0.0,480.0,0.0,783.52,265.81,870.67
2498,10135.39,535.39,9600.0,0.0,1920.0,768.0,2888.69,1076.98,2946.33
2499,5217.3,417.3,4800.0,0.0,960.0,384.0,1622.07,542.61,1291.32
2500,18732.77,1932.77,16800.0,3360.0,3360.0,0.0,5743.59,1762.32,2574.09
2501,3075.86,195.86,2880.0,0.0,576.0,0.0,976.87,408.27,918.86
2502,1562.71,122.71,1440.0,0.0,288.0,0.0,484.49,174.77,492.74
2503,2158.85,238.85,1920.0,0.0,384.0,0.0,658.14,278.54,599.32
2504,3803.01,443.01,3360.0,0.0,672.0,0.0,1021.45,501.69,1164.86
2505,538.15,58.15,480.0,0.0,96.0,0.0,149.32,63.36,171.31
2506,15254.73,854.73,14400.0,2880.0,2880.0,1152.0,4896.93,1471.27,1119.8
2507,5087.93,287.93,4800.0,0.0,960.0,384.0,1523.83,563.28,1368.89
2508,15250.13,850.13,14400.0,0.0,2880.0,0.0,5039.83,1581.96,4898.21
2509,22925.2,1325.2,21600.0,1080.0,4320.0,0.0,6991.77,2712.5,6495.74
2510,4307.4,467.4,3840.0,0.0,768.0,0.0,1338.51,507.92,1225.57
2511,2087.97,167.97,1920.0,0.0,384.0,0.0,637.69,200.9,697.41
2512,3702.17,342.17,3360.0,0.0,672.0,0.0,1122.65,493.44,1071.91
2513,3029.94,149.94,2880.0,0.0,576.0,0.0,1001.19,309.22,993.6
2514,27342.69,3342.69,24000.0,4800.0,4800.0,1920.0,7631.7,2787.32,2060.98
2515,531.84,51.84,480.0,0.0,96.0,0.0,166.21,59.17,158.62
2516,5259.57,459.57,4800.0,0.0,960.0,0.0,1484.08,681.57,1674.35
2517,514.6,34.6,480.0,0.0,96.0,0.0,161.06,67.97,154.97
2518,17676.45,876.45,16800.0,0.0,3360.0,0.0,5712.12,2122.71,5605.16
2519,2639.04,239.04,2400.0,0.0,480.0,0.0,799.62,325.92,794.46
2520,10177.43,577.43,9600.0,0.0,1920.0,0.0,3241.57,1232.64,3205.8
2521,26788.48,2788.48,24000.0,1200.0,4800.0,0.0,8059.39,3588.85,6351.75
2522,23187.92,1587.92,21600.0,4320.0,4320.0,0.0,6527.9,2659.21,3772.88
2523,15531.19,1131.19,14400.0,2880.0,2880.0,0.0,5026.77,1577.84,2035.39
2524,4954.52,634.52,4320.0,0.0,864.0,0.0,1409.2,492.47,1554.33
2525,5098.65,298.65,4800.0,0.0,960.0,0.0,1460.02,673.01,1706.97
2526,2623.78,223.78,2400.0,0.0,480.0,0.0,824.91,269.39,825.7
2527,3136.42,256.42,2880.0,0.0,576.0,0.0,936.33,419.41,948.26
2528,4680.85,360.85,4320.0,0.0,864.0,0.0,1376.97,580.1,1498.93
2529,2640.18,240.18,2400.0,0.0,480.0,0.0,794.04,307.92,818.04
2530,4822.05,502.05,4320.0,0.0,864.0,0.0,1476.65,451.04,1528.3
2531,3610.68,250.68,3360.0,0.0,672.0,0.0,1074.17,401.81,1212.02
2532,2530.72,130.72,2400.0,0.0,480.0,0.0,752.98,252.45,914.57
2533,21410.09,2210.09,19200.0,0.0,3840.0,0.0,6008.39,2301.45,7050.16
2534,4962.59,642.59,4320.0,0.0,864.0,0.0,1373.01,641.1,1441.89
2535,4865.65,545.65,4320.0,0.0,864.0,0.0,1475.8,614.05,1366.16
2536,521.04,41.04,480.0,0.0,96.0,0.0,167.44,59.03,157.53
2537,2529.01,129.01,2400.0,0.0,480.0,0.0,781.17,348.05,790.78
2538,5242.8,442.8,4800.0,0.0,960.0,0.0,1446.06,673.17,1720.77
2539,2532.88,132.88,2400.0,120.0,480.0,192.0,743.52,336.2,528.28
2540,5485.38,685.38,4800.0,0.0,960.0,0.0,1657.95,647.18,1534.87
2541,21451.35,2251.35,19200.0,960.0,3840.0,0.0,6158.52,2610.49,5631.0
2542,525.04,45.04,480.0,0.0,96.0,0.0,155.67,63.59,164.74
2543,23895.24,2295.24,21600.0,0.0,4320.0,0.0,6504.99,3217.79,7557.22
2544,5393.21,593.21,4800.0,240.0,960.0,0.0,1449.88,689.64,1460.49
2545,4630.23,310.23,4320.0,0.0,864.0,0.0,1337.49,484.71,1633.8
2546,5056.76,256.76,4800.0,0.0,960.0,0.0,1587.55,550.31,1702.14
2547,528.97,48.97,480.0,0.0,96.0,0.0,146.19,51.88,185.92
2548,4163.13,323.13,3840.0,0.0,768.0,0.0,1226.67,435.26,1410.08
2549,525.48,45.48,480.0,0.0,96.0,0.0,144.52,65.76,173.73
2550,1089.8,129.8,960.0,0.0,192.0,0.0,312.46,107.61,347.93
2551,1539.62,99.62,1440.0,0.0,288.0,0.0,436.66,173.14,542.2
2552,5436.69,636.69,4800.0,0.0,960.0,0.0,1520.17,623.32,1696.51
2553,528.06,48.06,480.0,0.0,96.0,38.4,161.41,59.64,124.55
2554,26112.64,2112.64,24000.0,1200.0,4800.0,0.0,8172.21,3112.46,6715.33
2555,1024.18,64.18,960.0,0.0,192.0,0.0,313.08,103.5,351.42
2556,4810.48,490.48,4320.0,0.0,864.0,0.0,1445.18,540.35,1470.46
2557,15994.45,1594.45,14400.0,0.0,2880.0,0.0,5005.49,1790.46,4724.05
2558,5397.41,597.41,4800.0,240.0,960.0,0.0,1667.81,640.78,1291.41
2559,3134.21,254.21,2880.0,0.0,576.0,0.0,906.01,355.89,1042.1
2560,2140.51,220.51,1920.0,0.0,384.0,0.0,667.52,267.5,600.98
2561,2620.06,220.06,2400.0,0.0,480.0,0.0,828.42,339.45,752.12
2562,2178.38,258.38,1920.0,0.0,384.0,0.0,609.2,215.12,711.67
2563,4116.77,276.77,3840.0,0.0,768.0,0.0,1262.51,524.99,1284.5
2564,25574.86,1574.86,24000.0,0.0,4800.0,0.0,8301.49,2503.79,8394.71
2565,10286.46,686.46,9600.0,0.0,1920.0,768.0,3339.8,1045.49,2526.7
2566,2627.46,227.46,2400.0,0.0,480.0,192.0,752.63,257.16,718.22
2567,3116.0,236.0,2880.0,0.0,576.0,0.0,949.06,301.82,1053.12
2568,4323.01,483.01,3840.0,0.0,768.0,0.0,1215.3,399.03,1457.67
2569,3275.2,395.2,2880.0,0.0,576.0,0.0,940.51,304.41,1059.07
2570,4814.95,494.95,4320.0,0.0,864.0,0.0,1399.36,526.4,1530.24
2571,3840.74,480.74,3360.0,0.0,672.0,0.0,1120.76,490.72,1076.52
2572,2150.3,230.3,1920.0,0.0,384.0,0.0,627.83,220.31,687.86
2573,10300.64,700.64,9600.0,1920.0,1920.0,0.0,2924.24,1009.37,1826.4
2574,3664.95,304.95,3360.0,0.0,672.0,0.0,1058.97,479.34,1149.69
2575,2539.44,139.44,2400.0,0.0,480.0,0.0,723.74,293.46,902.8
2576,3124.03,244.03,2880.0,0.0,576.0,0.0,887.76,344.41,1071.83
2577,5143.2,343.2,4800.0,0.0,960.0,0.0,1607.78,533.78,1698.43
2578,26140.19,2140.19,24000.0,1200.0,4800.0,0.0,8323.71,3580.09,6096.2
2579,4824.95,504.95,4320.0,0.0,864.0,0.0,1390.1,483.61,1582.29
2580,2606.19,206.19,2400.0,480.0,480.0,0.0,813.7,262.45,363.86
2581,2072.54,152.54,1920.0,0.0,384.0,0.0,621.32,240.54,674.14
2582,3814.54,454.54,3360.0,0.0,672.0,268.8,1040.77,340.96,1037.46
